西元年月	股票代碼	公司簡稱	EPS	ROA(C)稅前息前折舊前	ROE(A)─稅後	每股淨值(B)	當季季底P/B	營業收入毛額	合併總損益	稅前息前折舊前淨利	營業毛利率	Tobins Q	稅前淨利率TSE	營收成長率	營業毛利成長率	流動比率	負債比率％	合併(Y/N)
201509	4116   	明基醫      	           3.32	           5.08	          18.68	          18.39	           1.85	      676204.00	      124716.00	      164173.00	          33.11	           1.30	          20.70	          -8.71	         -15.43	         155.27	          31.95	Y
201509	4119   	旭富        	           4.39	          14.86	          12.97	          34.94	           2.11	     1461215.00	      312770.00	      483896.00	          36.58	           1.75	          25.87	          26.14	          42.05	         202.33	          21.19	Y
201509	4120   	友華        	           2.21	           5.59	           3.67	          33.10	           1.57	     3721157.00	      124952.00	      269080.00	          43.68	           1.01	           4.84	           -.49	           8.37	         233.42	          36.54	Y
201509	4121   	優盛        	           -.05	           2.03	          -2.21	          15.63	            .74	     2553741.00	      -32016.00	       43676.00	          27.94	            .55	           -.84	           4.19	           5.32	         250.23	          45.13	Y
201509	4123   	晟德        	           -.82	           -.49	           -.93	          22.37	           3.03	     2782460.00	      -89314.00	       66584.00	          35.07	            .96	          -8.00	         324.56	         268.56	         131.56	          53.99	Y
201509	4126   	太醫        	           3.59	          14.50	          12.60	          29.00	           2.18	     1161407.00	      236738.00	      341186.00	          36.09	           1.76	          25.16	           4.09	           4.89	         317.34	          22.48	Y
201509	4127   	天良        	           1.12	           6.53	           6.23	          18.25	           1.26	      652029.00	       51408.00	       97195.00	          64.53	           1.01	           9.69	           2.98	          10.17	         123.55	          44.51	Y
201509	4128   	中天        	           -.50	          -1.73	          -3.14	          17.52	           1.54	     1114516.00	     -279652.00	     -182569.00	          37.82	           1.25	         -24.20	          11.45	           3.94	         572.64	           9.19	Y
201509	4129   	聯合        	           1.94	          12.02	          10.13	          19.90	           3.41	     1033571.00	      108457.00	      247433.00	          70.08	           2.06	          14.48	          28.97	          29.31	         146.00	          47.79	Y
201509	4130   	健亞        	            .43	           4.60	           3.41	          13.30	           3.13	      349763.00	       43271.00	       76121.00	          46.66	           2.57	          15.00	          -5.68	         -11.04	         946.89	          22.22	Y
201509	4131   	晶宇        	           -.43	          -3.95	          -9.30	           4.39	           1.96	       16588.00	      -16385.00	      -10234.00	          53.02	           1.64	         -99.71	          -4.44	         -14.88	         181.96	          31.40	N
201509	4133   	亞諾法      	            .59	           5.58	           2.91	          19.94	           1.61	      339103.00	       34745.00	       70167.00	          47.43	           1.52	          12.64	           3.47	          -2.90	        1463.26	           5.31	Y
201509	4137   	麗豐-KY     	           9.29	          21.81	          21.40	          44.95	           5.36	     2953274.00	      738608.00	      999791.00	          74.97	           4.13	          31.28	          37.17	          26.33	         315.92	          22.93	Y
201509	4138   	曜亞        	           3.15	           7.71	           7.81	          41.11	           1.47	     1028207.00	      100533.00	      158408.00	          30.33	           1.04	          11.80	          12.68	           2.63	         430.81	          32.41	Y
201509	4139   	馬光-KY     	          -1.10	          -2.10	          -9.36	          15.12	           4.76	      627369.00	      -61592.00	      -23782.00	          12.06	           2.41	          -9.08	          45.16	          60.11	         127.67	          46.83	Y
201509	4141   	龍燈-KY     	          -3.89	           -.91	          -9.57	          39.48	            .74	     7591166.00	     -585976.00	     -140562.00	          38.99	            .69	          -7.08	           4.55	           8.02	          96.65	          65.00	Y
201509	4142   	國光生      	          -1.81	          -3.36	         -10.48	          16.08	           1.38	      164094.00	     -444168.00	     -193772.00	         -89.94	           1.20	        -271.24	         -50.64	         -46.21	         575.91	          28.28	Y
201509	4144   	康聯-KY     	           3.36	          11.02	           9.83	          38.25	           1.30	     2045867.00	      340782.00	      534947.00	          51.45	            .99	          23.33	          27.41	          27.70	         268.71	          22.21	Y
201509	4147   	中裕        	          -1.66	         -20.23	         -21.57	           6.97	          21.22	            .00	     -360681.00	     -358160.00	              -	          19.34	              -	              -	              -	         890.31	           8.86	Y
201509	4152   	台微體      	          -9.59	         -15.69	         -18.49	          47.72	           2.95	       48362.00	     -528524.00	     -483028.00	         100.00	           2.76	       -1091.93	         -43.23	         -43.23	        1980.46	           8.20	Y
201509	4153   	鈺緯        	           3.30	          13.39	          16.71	          26.11	           2.83	     1010359.00	      122737.00	      181687.00	          29.35	           1.93	          14.29	          48.78	          43.45	         286.27	          40.98	Y
201509	4154   	康樂-KY     	           -.46	           -.41	          -3.38	          12.42	           1.53	      380997.00	       -9086.00	       -1454.00	          72.04	           1.14	          -2.30	          11.42	          16.36	         301.29	          27.27	Y
201509	4157   	太景*-KY    	           -.42	         -30.74	         -41.64	            .80	          35.22	       58913.00	     -293518.00	     -286212.00	          74.60	          26.28	        -498.22	         -31.20	         -39.40	         541.01	          25.40	Y
201509	4160   	創源        	           -.14	           -.19	          -1.04	          13.25	           2.11	      204759.00	       -3343.00	        -617.00	          31.02	           1.79	          -1.72	          24.11	          20.57	         471.86	          15.26	Y
201509	4161   	聿新科      	            .37	           6.21	           1.87	          20.60	           3.44	      333700.00	       17226.00	       49788.00	          36.67	           2.72	           9.07	          16.58	          50.50	         283.77	          25.50	Y
201509	4162   	智擎        	           4.18	          14.29	          13.93	          31.40	           6.79	      505769.00	      425691.00	      440759.00	          98.89	           6.70	          86.95	         126.49	         128.55	       10529.46	           1.35	Y
201509	4163   	鐿鈦        	           5.20	          14.33	          16.13	          32.35	           3.22	     1406162.00	      209060.00	      316936.00	          37.83	           2.12	          18.65	           3.41	          -1.01	         146.64	          40.62	Y
201509	4164   	承業醫      	            .98	           6.38	           2.51	          34.69	           1.53	      944161.00	      120500.00	      501530.00	          31.60	           1.16	           9.68	          20.06	          30.72	         123.20	          47.38	Y
201509	4166   	友霖        	          -1.01	              -	              -	              -	              -	      119259.00	     -170211.00	     -152038.00	              -	              -	              -	              -	              -	              -	              -	Y
201509	4167   	展旺        	          -1.83	          -4.44	         -21.84	           8.33	           4.40	      867737.00	     -331914.00	     -155981.00	          -3.87	           2.61	         -38.25	          25.42	        -408.23	         137.82	          49.88	N
201509	4168   	醣聯        	           -.70	          -1.38	          -2.43	          28.23	           1.60	        5566.00	      -53039.00	      -30723.00	          85.68	           1.55	        -952.91	        1081.74	         983.86	        3867.97	           3.28	Y
201509	4171   	瑞基        	           -.43	            .71	          -4.18	          10.16	           3.81	      112633.00	      -14876.00	        3489.00	          79.13	           2.79	         -13.86	           5.44	           5.36	         297.69	          33.90	Y
201509	4173   	久裕        	            .41	            .89	           1.72	          23.84	           1.28	      996315.00	       18398.00	       61948.00	          16.21	            .38	           2.77	          -1.48	          -4.99	         116.82	          82.60	Y
201509	4174   	浩鼎        	          -4.13	         -14.79	         -15.48	          43.10	           8.86	            .00	     -680971.00	     -656903.00	              -	           8.81	              -	              -	              -	        7882.37	            .55	Y
201509	4175   	杏一        	           3.63	           9.55	          14.29	          25.28	           2.91	     2760724.00	       91057.00	      159549.00	          31.07	           1.24	           4.02	           6.90	           7.24	         151.78	          60.97	Y
201509	4180   	安成藥      	          -2.45	          -2.69	          -6.22	          49.94	           4.30	      298250.00	     -331433.00	     -169760.00	          18.05	           3.74	        -112.19	          15.40	         -22.97	        1751.39	           6.57	Y
201509	4183   	福永生技    	           1.61	          16.62	          16.53	          10.53	           1.52	      326090.00	       33422.00	       56446.00	          29.54	           1.06	          12.38	              -	              -	         258.35	          38.52	N
201509	4188   	安克        	          -1.16	         -12.53	         -14.31	           9.55	           3.52	            .00	      -45743.00	      -40920.00	              -	           3.47	              -	              -	              -	        5855.59	           1.35	N
201509	4190   	佐登-KY     	           4.96	          14.61	          28.72	          19.21	              -	     1232345.00	      256104.00	      407230.00	          67.47	            .35	          27.44	           7.03	           2.36	          85.79	          64.84	Y
201509	4192   	杏國        	          -2.81	         -15.12	         -19.39	          13.63	           3.11	       13639.00	     -164126.00	     -143364.00	          85.54	           3.03	       -1203.36	         284.41	         451.11	        2338.42	           2.59	Y
201509	4198   	環瑞醫      	          -2.98	         -16.47	         -22.78	          10.79	           3.77	      484015.00	     -437129.00	     -403899.00	          19.52	           2.98	         -90.27	          14.18	          27.85	         548.08	          22.78	Y
201509	4205   	中華食      	           1.87	          12.71	          11.58	          16.32	           2.24	      964075.00	      135810.00	      181006.00	          34.50	           1.85	          17.21	           5.37	          14.80	         395.15	          17.23	N
201509	4207   	環泰        	           -.01	           3.66	            .61	          10.43	            .84	     2480624.00	       14776.00	      135156.00	           9.89	            .68	            .78	          -4.72	         -20.91	         130.60	          45.06	Y
201509	4303   	信立        	            .67	           6.43	           6.28	          10.94	           1.12	      474860.00	       47191.00	       71919.00	          22.85	            .93	          10.44	          -4.29	          -1.79	         268.53	          27.03	Y
201509	4304   	勝昱        	           -.93	          -3.04	         -11.06	           8.86	           1.42	      316130.00	      -46349.00	      -23138.00	           7.04	           1.15	         -14.41	         -26.38	         278.50	         133.29	          39.29	Y
201509	4305   	世坤        	           2.10	          14.18	          12.84	          16.50	           1.55	      924432.00	      115519.00	      153648.00	          19.12	           1.30	          15.25	         -13.15	           6.54	         514.86	          16.09	N
201509	4306   	炎洲        	            .61	           2.90	           3.54	          16.81	            .75	    13086181.00	      440165.00	     1267639.00	          11.93	            .73	           4.68	         -13.46	          -1.44	         127.93	          66.42	Y
201509	4401   	東隆興      	           3.47	          15.96	          17.67	          19.85	           6.05	     3510657.00	      431777.00	      736652.00	          20.26	           3.35	          15.02	           6.58	          14.86	         125.13	          49.06	Y
201509	4402   	福大        	          -3.18	          -5.00	         -52.72	           4.41	            .77	      738781.00	     -148699.00	      -84341.00	         -10.21	            .79	         -20.13	         -27.07	        -119.56	          92.38	          83.86	Y
201509	4406   	新昕纖      	            .01	           1.63	            .05	          11.28	           1.25	      575145.00	         313.00	       16406.00	           1.62	           1.02	           -.03	          -7.48	         521.42	         804.73	          18.73	N
201509	4413   	飛寶        	            .28	           4.98	          16.35	           1.87	          12.81	      165594.00	        5472.00	        5682.00	          13.46	           4.58	           3.30	         205.55	         326.98	         178.78	          64.24	N
201509	4414   	如興        	           -.98	          -2.25	          -9.06	          11.39	           1.61	     1796634.00	     -144264.00	      -71009.00	           8.07	           1.17	          -8.09	          -6.37	         -52.69	         264.93	          53.16	Y
201509	4415   	台原藥      	           -.20	         -20.24	         -29.35	           1.03	          22.34	       39077.00	      -14549.00	      -13442.00	          42.54	          18.72	         -37.37	         124.97	       22986.11	         493.64	          16.19	Y
201509	4416   	三圓        	          16.29	          15.26	          24.02	          44.80	           2.26	     1639513.00	      904951.00	     1068008.00	          64.20	           1.18	          57.92	         -42.24	          54.61	         241.64	          41.84	Y
201509	4417   	金洲        	           2.96	          12.44	          12.68	          23.31	           2.10	     2232894.00	      263865.00	      439893.00	          24.67	           1.38	          15.22	           7.18	          47.03	         187.97	          37.85	Y
201509	4419   	松懋        	          -1.08	          -5.46	         -19.24	           5.08	           1.51	       56649.00	      -25520.00	      -13236.00	          -8.73	           1.23	         -44.02	         -46.52	          -1.63	         232.64	          47.53	N
201509	4420   	光明        	           2.93	           4.99	          17.01	          18.18	           2.42	      341398.00	       86253.00	      104363.00	          11.18	           1.69	          25.17	          12.20	         205.78	          91.83	          36.36	N
201509	4426   	利勤        	           4.98	          25.96	          27.61	          20.28	           8.80	     1551217.00	      454167.00	      640871.00	          48.47	           6.20	          34.75	          59.03	         116.81	         215.16	          31.86	Y
201509	4429   	聚紡        	           1.23	           6.97	           3.98	          31.44	            .74	      750623.00	       42400.00	       98436.00	          18.89	            .66	           6.83	         -12.64	          19.06	         237.46	          24.17	Y
201509	4430   	耀億        	           1.92	           8.65	           5.59	          34.87	            .79	     1454222.00	      108084.00	      245142.00	          25.21	            .75	           9.18	          -8.34	          -5.47	         157.59	          32.32	Y
201509	4432   	銘旺實      	           4.34	          15.16	          15.23	          28.63	           2.87	     1832029.00	      219676.00	      281004.00	          20.51	           2.24	          14.63	         -12.25	          -2.36	         392.06	          21.91	Y
201509	4433   	興采        	           1.88	           5.60	           8.37	          22.73	           1.83	     1101452.00	       56434.00	      100640.00	          22.47	           1.27	           6.43	           5.76	           -.49	         199.71	          36.86	Y
201509	4438   	廣越        	           9.54	          17.14	          19.84	          50.97	           4.82	     7704148.00	      879789.00	     1265013.00	          20.40	           2.91	          14.98	              -	              -	         182.81	          43.83	Y
201509	4502   	健信        	          -1.23	           3.66	         -14.84	           8.75	           2.27	     1043986.00	      -38437.00	       89973.00	           6.93	            .96	          -3.68	          63.66	         408.14	          51.28	          89.54	Y
201509	4503   	金雨        	            .05	           3.48	            .79	           5.86	           2.14	      141779.00	        1705.00	       13560.00	          29.69	           1.47	           1.20	           5.32	         109.58	         188.62	          36.57	Y
201509	4506   	崇友        	           2.24	           8.63	          13.19	          17.24	           1.93	     3314897.00	      440818.00	      562336.00	          26.87	           1.02	          15.84	          38.55	          37.30	         175.81	          47.93	Y
201509	4510   	高鋒        	           1.24	           5.41	           6.80	          19.55	            .77	     1596004.00	      134166.00	      210452.00	          24.62	            .78	          10.29	           1.86	           6.30	         193.62	          50.76	Y
201509	4513   	福裕        	           2.11	           3.53	          15.43	          13.59	            .76	     1805172.00	      172464.00	      262267.00	          25.92	            .63	          10.89	          -7.15	            .85	         225.80	          60.58	Y
201509	4523   	永彰        	           -.41	           2.41	          -1.33	          31.13	            .58	     1168620.00	      -26517.00	       23500.00	          18.94	            .54	          -1.96	          18.04	           3.16	         171.46	          26.87	Y
201509	4526   	東台        	           1.03	           4.41	           4.63	          22.57	           1.08	     6665336.00	      295203.00	      605479.00	          24.91	            .70	           5.44	          -1.85	          -3.74	         159.09	          57.04	Y
201509	4527   	方土霖      	           1.35	           8.44	           7.99	          15.90	           1.28	     1720185.00	      105681.00	      177476.00	          23.52	            .84	           7.72	          -8.07	         -12.68	         221.36	          38.59	Y
201509	4528   	江興鍛      	           2.72	          13.30	          13.08	          21.53	           2.95	     1668583.00	      208055.00	      410522.00	          26.54	           1.82	          17.28	          28.52	          35.10	         111.80	          50.08	Y
201509	4529   	昶洧        	          -1.44	          -2.64	          -3.73	          29.03	           1.05	       25718.00	     -106752.00	      -88331.00	          98.31	            .52	        -367.99	          50.32	          51.39	          14.67	           9.69	Y
201509	4530   	宏易        	           -.76	           3.01	          -1.29	           6.48	            .69	       11512.00	      -28499.00	        8493.00	           3.07	            .70	         -31.42	         -79.36	         102.35	         213.38	          32.88	Y
201509	4532   	瑞智        	           1.63	           7.84	           8.05	          16.75	           1.37	    12197910.00	      813873.00	     1687515.00	          17.33	            .79	           9.01	         -14.91	         -16.05	         162.85	          53.94	Y
201509	4533   	協易機      	            .57	           4.54	           3.26	          16.82	            .66	     2553369.00	       87346.00	      237711.00	          26.43	            .47	           4.73	         -17.15	         -14.84	         153.92	          52.66	Y
201509	4534   	慶騰        	            .35	           8.97	           2.86	          12.16	            .91	      899888.00	       27317.00	      150076.00	          17.25	            .74	           3.71	           1.84	         -17.69	         141.13	          45.24	Y
201509	4535   	至興        	           2.56	          12.92	           8.50	          29.19	           1.54	     2503128.00	      209362.00	      432055.00	          16.66	           1.15	          10.06	          -3.15	           1.24	         209.10	          23.86	Y
201509	4536   	拓凱        	           5.25	          12.04	           9.30	          52.62	           2.43	     5045228.00	      471072.00	      960419.00	          25.43	           1.62	          12.23	           4.18	            .03	         187.00	          36.87	Y
201509	4541   	晟田        	            .81	           7.81	           3.33	          25.29	           1.21	      772882.00	       42608.00	      215660.00	          21.57	           1.00	           6.92	           -.28	         -10.97	         162.34	          52.55	N
201509	4542   	科嶠        	            .47	           3.09	           2.11	          21.10	           1.07	      425330.00	       13273.00	       28414.00	          29.81	            .85	           4.16	         -26.35	         -46.63	         404.35	          26.11	Y
201509	4543   	萬在        	           1.76	           9.00	           6.82	          26.38	           1.52	     1020716.00	       91263.00	      179180.00	          26.80	           1.19	          11.96	         -13.84	         -17.00	         181.37	          32.16	Y
201509	4545   	銘鈺        	           6.24	          23.92	          31.71	          19.82	           4.72	     2618195.00	      423627.00	      641157.00	          35.18	           2.38	          21.69	          14.15	          11.87	         152.62	          52.39	Y
201509	4549   	桓達        	           2.70	           9.91	           8.43	          31.51	           2.62	      617749.00	      101806.00	      148630.00	          56.54	           2.01	          20.39	          -6.29	         -10.57	         361.70	          23.48	Y
201509	4550   	長佳        	           1.22	           5.67	           6.38	          19.81	           1.21	      857992.00	       39166.00	       69182.00	          10.16	            .58	           5.86	          12.21	          15.87	         171.43	          51.97	Y
201509	4551   	智伸科      	           2.74	          10.87	           8.57	          32.07	           1.96	     2279896.00	      210193.00	      485621.00	          22.34	           1.37	          12.04	           7.39	         -11.23	         124.83	          43.31	Y
201509	4552   	力達-KY     	           7.82	          27.35	          25.23	          34.56	              -	     5662428.00	      703404.00	     1085309.00	          25.17	            .71	          18.66	          11.11	          18.36	         283.31	          30.96	Y
201509	4554   	橙的        	           1.84	          11.18	          11.68	          16.62	           3.49	      434512.00	       33936.00	       50775.00	          41.26	           2.16	          10.14	              -	              -	         225.81	          38.04	Y
201509	4555   	氣立        	           3.79	          12.19	           9.73	          39.30	           2.24	     1083485.00	      230606.00	      400563.00	          48.77	           1.75	          27.61	           4.11	           1.11	         181.59	          31.54	Y
201509	4556   	旭然        	            .55	           5.64	           3.40	          16.22	           1.75	      293432.00	       17641.00	       39226.00	          40.36	           1.39	           8.68	           -.04	          -5.58	         218.36	          32.68	Y
201509	4557   	永新-KY     	           4.74	          17.25	          15.63	          33.82	              -	     1096787.00	      153808.00	      253953.00	          33.84	            .70	          19.47	          12.46	          11.86	         204.06	          30.28	Y
201509	4609   	唐鋒        	           -.21	           1.06	          -2.14	           9.88	            .79	      822602.00	      -10171.00	       10896.00	          13.87	            .49	          -1.46	           8.23	           9.97	         141.14	          57.68	Y
201509	4702   	中美實      	            .43	           2.37	           3.09	          14.46	            .76	      803013.00	       86570.00	      124713.00	          16.73	            .75	          13.15	         -16.10	         -23.98	          95.12	          31.64	Y
201509	4706   	大恭        	            .79	           6.46	           4.72	          16.71	            .86	     1092683.00	       62628.00	      109869.00	          19.34	            .75	           7.24	          -5.27	            .70	         424.39	          23.57	Y
201509	4707   	磐亞        	            .89	           4.57	           5.23	          16.87	            .49	     1583743.00	      191211.00	      292557.00	          16.28	            .62	          11.45	         -78.54	         -92.23	          35.05	          43.54	Y
201509	4711   	永純        	            .43	           4.22	           2.42	          17.73	            .65	      919018.00	       26316.00	       60820.00	           9.85	            .63	           3.81	         -16.49	           6.06	         367.39	          23.24	Y
201509	4712   	南璋        	           -.28	          -5.48	          -3.65	           7.24	            .92	      869898.00	      -26517.00	      -17062.00	          -1.65	            .90	          -3.01	         -38.59	        -292.19	        2827.76	           3.09	Y
201509	4714   	永捷        	            .31	           3.07	           2.23	          13.30	            .66	      606434.00	       18751.00	       36451.00	          14.97	            .65	           3.89	          10.86	          10.11	         568.64	          27.07	Y
201509	4716   	大立        	            .32	           4.85	           2.72	          12.00	            .80	      814393.00	       23750.00	       56816.00	          19.41	            .61	           3.93	         -14.88	           1.49	         409.13	          23.82	Y
201509	4720   	德淵        	           1.05	           8.45	           8.04	          13.47	           1.09	     1839973.00	       86042.00	      156947.00	          21.96	            .76	           6.27	          10.49	          17.69	         185.62	          42.66	Y
201509	4721   	美琪瑪      	           1.27	          10.12	           8.72	          14.42	           1.29	     1535513.00	       95285.00	      181683.00	           9.81	           1.06	           7.76	         -24.56	           3.95	         186.16	          37.61	Y
201509	4722   	國精化      	           2.83	          11.22	          13.46	          21.57	           1.42	     3381895.00	      249381.00	      370560.00	          17.85	           1.10	           9.27	          -7.31	          45.23	         181.78	          40.83	Y
201509	4725   	信昌化      	          -4.76	          -4.92	         -27.97	          14.49	            .90	     9834532.00	    -1390497.00	     -651782.00	          -9.21	            .89	         -14.00	         -47.89	        -561.22	         113.47	          65.98	N
201509	4726   	永昕        	           -.85	          -4.17	          -6.07	          13.45	           2.92	       77193.00	      -94209.00	      -67554.00	          10.74	           2.80	        -121.43	          27.19	         -30.61	        2107.34	           4.14	N
201509	4728   	雙美        	           -.43	          -1.91	          -3.75	          10.78	           2.59	       95226.00	      -23292.00	      -13057.00	          60.66	           2.43	         -21.52	         -25.68	         -28.54	        2762.53	           6.93	Y
201509	4729   	熒茂        	           -.53	           6.27	          -1.57	          10.39	           1.11	     4230482.00	      -32591.00	      449888.00	          15.23	            .77	           -.55	         -24.60	         -26.31	         135.76	          69.72	Y
201509	4735   	豪展        	           1.37	          11.14	          11.91	          12.22	           1.73	      741722.00	       42090.00	       73195.00	          21.46	           1.01	           7.42	          44.06	          45.74	         172.63	          53.98	Y
201509	4736   	泰博        	           4.87	          12.39	          12.71	          37.64	           2.42	     1949676.00	      329085.00	      501972.00	          45.73	           1.71	          19.04	           5.11	           4.49	         283.11	          36.25	Y
201509	4737   	華廣        	           1.22	           5.39	           4.62	          26.61	           1.88	     1169035.00	       62769.00	      236270.00	          41.82	           1.21	           6.53	          10.31	          20.81	          97.84	          66.81	Y
201509	4739   	康普        	           1.33	           6.19	           5.84	          25.04	           1.69	     2891667.00	      128429.00	      303022.00	          11.57	            .97	           6.06	          34.30	         139.45	         146.20	          57.26	Y
201509	4743   	合一        	           -.36	          -2.47	          -2.79	          14.16	           2.56	        6603.00	      -65139.00	      -59188.00	          45.78	           2.52	        -986.46	          43.33	          42.80	        7350.57	           1.46	N
201509	4745   	合富-KY     	           2.84	           8.45	          10.09	          27.69	           2.02	     2406816.00	      162804.00	      274052.00	          29.93	           1.20	           8.94	           2.55	          -7.88	         159.43	          54.33	Y
201509	4746   	台耀        	           2.02	           6.97	           5.69	          35.25	           1.63	     1726117.00	      171899.00	      403228.00	          30.76	           1.23	          12.18	         -12.41	          -5.19	         152.44	          48.97	Y
201509	4747   	強生        	           1.44	           7.00	           5.86	          26.85	           1.58	      279015.00	       42205.00	       58221.00	          48.07	           1.40	          18.30	           1.33	         -12.36	         790.57	          11.66	N
201509	4754   	國碳科      	           1.58	          12.15	          12.90	          12.38	           1.94	      249241.00	       21766.00	       35714.00	          39.20	           1.08	          11.33	              -	              -	         218.00	          44.31	Y
201509	4755   	三福化      	           1.59	           9.19	           5.77	          28.16	            .76	     2624419.00	      142111.00	      312363.00	          12.35	            .64	           6.61	           -.87	          42.20	         221.86	          27.60	Y
201509	4762   	三汰-KY     	           3.14	          17.57	          13.89	          26.22	              -	      258599.00	       46650.00	       69164.00	          49.86	            .88	          23.55	           6.12	          15.67	         550.45	          12.13	Y
201509	4763   	材料-KY     	           4.55	          22.06	          22.20	          23.19	              -	     1085722.00	      186087.00	      257885.00	          27.23	            .72	          20.55	           6.95	          12.51	         247.08	          29.53	Y
201509	4803   	VHQ-KY      	           2.35	          17.37	          10.04	          22.54	              -	      557090.00	       67066.00	      154170.00	          45.88	            .87	          14.47	          38.50	          46.11	         357.42	          25.23	Y
201509	4804   	大略-KY     	           2.61	          17.81	          15.93	          17.63	           5.56	      660552.00	       65274.00	      128837.00	          55.47	           3.08	          14.15	         129.51	         101.46	          97.57	          47.40	Y
201509	4806   	昇華        	           1.55	           4.66	           4.87	          31.68	           3.71	      179991.00	       34131.00	       48347.00	          36.43	           2.77	          23.61	         225.22	          41.02	         382.87	          32.61	Y
201509	4903   	聯光通      	            .23	           5.28	           4.35	          10.60	            .95	     1215370.00	       45827.00	       76837.00	          15.66	            .69	           5.02	           6.12	           4.19	         402.25	          20.15	Y
201509	4904   	遠傳        	           2.87	          16.04	          13.04	          21.43	           3.31	    71404573.00	     9398133.00	    20139779.00	          41.03	           2.04	          15.90	           4.80	           1.87	         103.53	          47.53	Y
201509	4905   	台聯電      	           1.05	           1.17	           1.70	          75.01	            .52	       85080.00	       50912.00	       54659.00	          43.43	            .51	          59.71	         -29.53	           9.73	         646.10	           2.29	Y
201509	4906   	正文        	            .70	           4.02	           2.46	          28.16	            .55	    13645165.00	      210516.00	      661796.00	          11.90	            .49	           1.86	           5.51	          19.41	         130.98	          48.66	Y
201509	4907   	富宇        	            .77	           3.65	          12.76	           6.39	           1.94	      313905.00	       90539.00	       89337.00	          34.88	            .90	          28.38	         367.76	         291.76	         119.68	          83.08	N
201509	4908   	前鼎        	            .62	           6.65	           3.88	          14.96	           1.21	      741444.00	       46755.00	       93291.00	          23.99	           1.04	           7.87	         -26.66	         -41.93	         531.27	          13.65	N
201509	4909   	新復興      	           1.83	           8.04	           6.78	          27.43	            .70	     1134095.00	      170969.00	      250347.00	          22.37	            .57	          19.55	         -14.11	         -15.13	         758.24	          17.50	Y
201509	4911   	德英        	           -.24	          -1.49	          -1.61	          14.70	           5.88	       27022.00	      -13288.00	      -12800.00	          64.24	           5.58	         -54.17	         -50.18	         -56.48	         952.09	           5.03	N
201509	4912   	聯德控股-KY 	           3.82	          11.17	          10.07	          40.88	           2.09	     2091192.00	      142336.00	      292565.00	          25.62	           1.32	           8.92	          -4.48	          10.70	         169.30	          43.54	Y
201509	4915   	致伸        	           2.91	           7.83	          11.26	          22.19	           1.92	    43804569.00	     1305252.00	     2866013.00	          10.64	            .60	           3.85	          12.88	            .57	         115.60	          69.99	Y
201509	4916   	事欣科      	           -.12	           2.47	           -.73	          16.18	           1.28	     1063888.00	       -8259.00	       40601.00	          13.48	           1.07	           -.35	           -.46	          17.44	         251.38	          38.10	Y
201509	4919   	新唐        	           1.95	          13.08	          13.46	          14.92	           1.58	     5543008.00	      404451.00	      659754.00	          42.04	            .92	           8.91	           4.52	           3.16	         241.25	          41.99	Y
201509	4924   	欣厚-KY     	           -.62	           2.95	          -4.81	          12.29	            .49	      432003.00	      -22844.00	       30518.00	          12.27	            .48	          -5.22	         -24.49	         -16.56	         199.43	          32.89	Y
201509	4927   	泰鼎-KY     	           3.18	           8.73	           9.74	          31.95	           1.24	     6514978.00	      392220.00	      947631.00	          18.89	            .81	           7.16	          18.09	          19.98	          85.28	          64.81	Y
201509	4930   	燦星網      	           -.41	           2.59	            .12	          34.84	            .42	    10429712.00	        8496.00	      364176.00	          13.30	            .29	            .71	           3.62	            .21	         192.55	          49.26	Y
201509	4933   	友輝        	           1.28	           7.44	           3.50	          36.52	            .75	     3233820.00	       98784.00	      325780.00	          11.65	            .68	           4.24	           8.44	         -33.89	         193.94	          37.82	Y
201509	4934   	太極        	            .41	           7.66	           2.56	          16.30	            .91	     5219010.00	      123526.00	      576596.00	           5.70	            .74	           2.29	          12.33	         -25.81	         151.85	          32.64	Y
201509	4935   	茂林-KY     	           4.79	          11.92	          10.62	          46.64	           1.02	     5338710.00	      620591.00	      995840.00	          23.30	            .79	          14.17	          18.52	          25.63	         222.80	          31.31	Y
201509	4938   	和碩        	           6.60	           7.50	          11.35	          55.71	           1.44	   805241655.00	    20459776.00	    38126093.00	           6.47	            .53	           3.40	          20.06	          31.19	         134.51	          65.59	Y
201509	4939   	亞電        	          -1.41	          -2.63	          -9.67	          13.54	            .60	     1180288.00	     -138396.00	      -79190.00	          15.37	            .67	         -12.75	         -19.02	         -44.03	         160.49	          47.36	Y
201509	4942   	嘉彰        	          -2.79	           4.99	          -5.34	          50.00	            .43	     5291174.00	     -424363.00	      260940.00	          10.17	            .38	          -6.05	         -26.27	         -51.69	         271.60	          28.95	Y
201509	4943   	康控-KY     	           1.50	          16.09	           8.96	          17.38	           2.04	     1800495.00	      111514.00	      496755.00	          24.10	           1.10	           9.71	              -	              -	         103.95	          59.16	Y
201509	4944   	兆遠        	          -2.42	            .03	         -11.53	          16.40	            .66	     1781454.00	     -495603.00	       -7574.00	          -9.80	            .64	         -23.45	         -13.68	        -201.33	         119.14	          40.75	Y
201509	4946   	辣椒        	          -8.61	          -2.66	         -37.43	          19.21	           1.71	      371822.00	     -238259.00	     -136434.00	          12.85	           1.18	         -60.63	         -45.00	         -32.02	          89.88	          45.24	Y
