20151026	2024   	志聯                	  -1.0826	       41	  10.97	    .65	    .45	    7.35
20151026	2025   	千興                	  -7.2932	     4810	    .00	    .69	    .22	    3.04
20151026	2027   	大成鋼              	   3.0583	     2627	  12.03	   1.19	    .25	   16.60
20151026	2028   	威致                	  -1.4185	       93	    .00	    .40	    .05	    1.40
20151026	2029   	盛餘                	    .8299	       26	  12.43	    .72	    .37	   18.15
20151026	2030   	彰源                	   -.9615	      917	  13.10	    .82	    .22	   10.35
20151026	2031   	新光鋼              	    .0000	      383	  19.09	    .79	    .54	   14.70
20151026	2032   	新鋼                	   -.1092	      169	  43.57	    .73	    .36	    9.15
20151026	2033   	佳大                	  -1.0785	       54	    .00	    .73	    .85	    8.30
20151026	2034   	允強                	    .5013	      778	  10.58	   1.10	    .33	   20.00
20151026	2035   	唐榮                	   -.8639	       23	     - 	   2.66	    .92	   46.10
20151026	2038   	海光                	    .3322	       31	    .00	    .39	    .11	    6.03
20151026	2049   	上銀                	   3.0264	     1732	  19.40	   3.85	   3.01	  184.50
20151026	2059   	川湖                	   2.8988	      308	  23.56	   6.09	   9.42	  437.50
20151026	2061   	風青                	  -1.3363	      107	     - 	   1.05	    .59	   11.15
20151026	2062   	橋椿                	    .8475	     3151	  11.91	   1.65	   1.20	   47.40
20151026	2063   	世鎧                	  -1.2270	       14	  15.09	   1.86	   1.51	   24.30
20151026	2064   	晉椿                	   -.5970	       18	   8.39	    .84	    .43	   16.70
20151026	2066   	世德                	   1.1106	       76	  17.00	   3.99	   2.74	   99.60
20151026	2067   	嘉鋼                	    .3306	       17	     - 	   1.07	    .47	   15.15
20151026	2069   	運錩                	    .0000	        0	     - 	    .90	    .24	   18.00
20151026	2101   	南港                	   -.6897	      898	  61.49	   2.09	   2.15	   28.90
20151026	2102   	泰豐                	    .0000	      344	  17.76	    .71	    .93	   15.10
20151026	2103   	台橡                	    .6615	     1251	  16.98	   1.23	    .65	   22.75
20151026	2104   	中橡                	    .0000	      629	   5.35	    .83	    .76	   24.70
20151026	2105   	正新                	   -.3333	     2971	  12.56	   2.35	   1.56	   59.90
20151026	2106   	建大                	  -1.3527	     1300	  12.63	   2.29	   1.37	   51.40
20151026	2107   	厚生                	    .0000	      628	   5.71	    .77	   2.68	   18.55
20151026	2108   	南帝                	   1.4110	     1480	  16.31	   1.93	   1.34	   28.55
20151026	2109   	華豐                	    .0000	      101	   5.73	   1.09	    .62	   13.30
20151026	2114   	鑫永銓              	    .0000	       33	  11.87	   2.72	   2.49	   79.40
20151026	2115   	F-六暉              	    .5479	       84	  14.21	   1.79	   1.31	   45.75
20151026	2201   	裕隆                	   1.7192	     1557	  23.16	    .79	    .44	   35.20
20151026	2204   	中華                	   3.1615	     2270	  11.31	    .69	    .93	   24.10
20151026	2206   	三陽                	    .4505	      645	    .00	   1.40	    .57	   22.25
20151026	2207   	和泰車              	   1.6404	      330	  21.96	   6.21	   1.31	  399.50
20151026	2208   	台船                	    .7380	      261	  19.71	    .75	    .42	   13.60
20151026	2221   	大甲                	  -1.6490	     1338	  26.99	   1.56	   1.18	   21.05
20151026	2227   	裕日車              	   1.3560	      146	  13.79	   4.51	   2.65	  297.00
20151026	2228   	劍麟                	  -1.8446	     1779	  26.29	   5.47	   3.80	  188.00
20151026	2230   	泰茂                	    .9820	       33	  24.76	   1.17	   1.64	   15.35
20151026	2231   	為升                	   2.6301	      666	  30.90	  16.65	  13.36	  404.50
20151026	2233   	宇隆                	   7.5508	     5119	  13.25	   1.60	   1.60	   66.00
20151026	2235   	謚源                	    .0000	       37	  20.13	   3.43	   4.04	  107.50
20151026	2236   	F-百達              	   9.4642	      116	   9.93	    .98	    .61	   29.90
20151026	2237   	華德動              	  -4.7317	       12	     - 	   3.21	   3.11	   23.94
20151026	2239   	F-英利              	    .0000	        0	     - 	   2.40	   1.28	  158.00
20151026	2301   	光寶科              	   2.0439	     3620	  13.16	   1.14	    .36	   34.60
20151026	2302   	麗正                	   5.0431	     1060	   8.39	    .66	   2.00	    6.71
20151026	2303   	聯電                	    .8065	    29510	   9.80	    .72	   1.07	   12.45
20151026	2305   	全友                	    .4073	      441	   7.69	   1.07	   1.89	    7.38
20151026	2308   	台達電              	    .5935	     4517	  22.24	   4.52	   2.15	  169.00
20151026	2311   	日月光              	   2.2036	    20249	  12.83	   2.16	   1.11	   39.00
20151026	2312   	金寶                	   3.2637	     8817	   7.47	    .92	    .30	   10.90
20151026	2313   	華通                	    .2210	    10629	  11.74	   1.44	    .73	   22.65
20151026	2314   	台揚                	   -.6363	      473	    .00	   2.09	    .62	    9.40
20151026	2316   	楠梓電              	    .1885	     1772	   1.75	    .82	   1.16	   26.55
20151026	2317   	鴻海                	   1.4765	    36416	   9.14	   1.55	    .32	   88.70
20151026	2321   	東訊                	   9.1492	      114	    .00	   3.47	    .12	    1.83
20151026	2323   	中環                	   3.0693	    15025	    .00	    .32	    .55	    3.97
20151026	2324   	仁寶                	    .4854	     9646	   8.64	    .95	    .11	   20.65
20151026	2325   	矽品                	    .0000	     8999	  10.77	   1.99	   1.59	   43.40
20151026	2327   	國巨                	    .0000	      645	   9.76	   1.40	   1.25	   52.30
20151026	2328   	廣宇                	   4.7891	     4358	  77.22	    .72	    .40	   13.90
20151026	2329   	華泰                	   -.8197	     2613	  10.21	   1.78	    .63	   12.15
20151026	2330   	台積電              	    .0000	    24412	  11.53	   3.40	   4.23	  140.00
20151026	2331   	精英                	    .2240	     1074	   9.51	    .90	    .24	   22.35
